text,first_frame,avg_confidence
[25.20] [Allj Infernal Shaco #HZCO (Diana): xd,2880,0.40882893272555637
'all |,2880,0.31066531807046294
71.25 35*6,2880,0.588910259980697
their bouncy! (Team Gold: 350G),2910,0.8594213872049606
"[25,02] [AII] IICEMAN (Vi}; botlane right",2910,0.6577301718001883
"[25,03] Infernal Shaco (Diana) has slain Mette er MILF (Ezreal) for a double killl",2910,0.6256951090385291
[25.07] [All] Stormx7 (Vayne): ty,2910,0.609965521593954
[25.19] [All] Mette er MILF Snuss (Ezreal): 1-8,2910,0.5602352543319327
[25.20] [AIl] Infernal Shaco SHECO (Diana); xd,2910,0.3828210379200791
"[25,45] [All] Infernal Shaco $HECO (Diana): am i just getting this wrong or should",2910,0.4699021102245524
they rly report me for no impact on bot?,2910,0.8569826120296795
900 4,2910,0.5185997217401787
136 310,2910,0.9999929453882802
87 52,2910,0.9999734476209217
1.27 35*6,2910,0.6700093150138855
[25.03] Inferniai sriaco (Diana) has slain Mecte MILF (Ezeal) for a dcuble killl,2940,0.4583824730018564
"[25,07] [AIll] Starmx7 (Vayne); ty",2940,0.2787371178318307
[25;/9] [AIJ Mette cr MILF Snuss (Ezreall; 1-8,2940,0.15722376680655792
[25.20] [AIl] Infernal Shaco SHLCO (Diana): xd,2940,0.5239282805980862
[25.45] [All] Infernal Shaco SHECO (Diana): am i just gecting this wrong or should,2940,0.5508036879755257
"[25,48] [AIl] StormX? (Vayne); one champi of teemo make me die",2940,0.4977650632155301
[25.59] OMGBulbash Pisun (Fiora): ouch,2940,0.9138430925542392
900 85,2940,0.6587215296141743
[25.19] [All] Mette cr MILF Snuss (Ezreal); 1-8,2970,0.45317935304715956
"[25,20] [AIl] Infernal Shaco SHECO (Diana); xd",2970,0.38004577417498536
[25.45] [All] Infernal Shaco SHECO (Diana): am i just gerting this wrong or should,2970,0.5316028442964218
[25.48] [All] StormX7 (Vayne); one champi of teemo make me die,2970,0.6108312230968914
"[25,59] OMGBulbash Pisun (Fiora): ouch",2970,0.8889789459129964
[26.07] [All] StormX7 (Vayne): we dont said report diana,2970,0.6541324019664565
read | 0900 962,2970,0.4078314874831644
1.27 35*,2970,0.8721502658464801
[26:19] OMGBulbash Pisun (Fiora): well,3000,0.8816324446634136
[26;20] Infernal Shaco $HECO (Diana): You wrote,3000,0.48942494059171354
[26.21] OMGBulbash Pisun (Fiora): realy guys,3000,0.7414150167017901
[26.23] OMGBulbash Pisun (Fiora): we realy got the loate,3000,0.7959468559917038
[26.24] OMGBulbash Pisun (Fiora): the late,3000,0.8338283627740329
[26.27] Infernal Shaco $HECO (Diana);,3000,0.7306274791200942
"[26,28] OMGBulbash Pisun (Fiora): me vayne diana",3000,0.6208231817761631
[26.30] Infernal Shaco (Diana) is on the way,3000,0.9083706047893916
900,3000,0.9946587681770325
[26.38] Inferrial Shaco (Diana) is on killing spreel,3030,0.6898558330390019
[26.41] Metu er MILF (Ezreali has shutdown Irfernal Shaca (Diana) and claimed,3030,0.42206580542462374
their bounty! ( Teamn Gold; 300G),3030,0.5629019573281907
[26.43] Infernal Shaco (Diana) hzs targeted Merte er MIILF - (Ezrealy,3030,0.2844985446036425
[26.44] PgA lenoxBlack (Lissandra) has chimed Cis-UN_ Cream_s bounc l,3030,0.10663442894498001
(Team Gold: |OOG),3030,0.5684935409809896
[26.44] Infernal Shaco (Diara) has cargeted Mprfe 4r HLF: ( 'real),3030,0.2576160816753819
[26:44] OMGBulbash Pisun (Fioraj: nice diana,3030,0.6798353484351572
87 52 48,3030,0.9328140090837899
1.27 25*,3030,0.794112352494321
[26.44] Inferrial Shaco (Diara) has targeted ireue MILF - (Ezreal),3060,0.5424406755061372
[26.44] OMGBulbash Pisun (Fiora): nice diana,3060,0.6993457630067611
[26.47] Infernal Shaco $HECO (Diana): ty,3060,0.6778171059939055
[26.50] Mette er MILF (Ezreal) has slain princeoftromso (Morgana} for a double,3060,0.7189702743517231
killl,3060,0.9140689419489516
"[26,53] OMGBulbash (Fiora) on tne way",3060,0.592179598992677
"[26,55] Infernal Sharo $HECO Diana); but still not worth",3060,0.6266600051493012
[27.00] Infernal Shaco #HECQ (Diana) LOL,3060,0.4622845935470815
900 95,3060,0.3517754889611543
87 52 33,3060,0.9063250887113563
"[26.53] OMGBulbash (Fiora) on athy""Baksil",3090,0.5053467074078722
[26.55] Infernal Shaco $HECO (Diara) DL worth,3090,0.41162200463699755
[27.00] Infernal Shaco #HECO (Dianal LOL,3090,0.7509647898667076
[27.04] Infernal Shaco (Diara] signals to be careful,3090,0.7903887199276568
"[27,06 Infernal Shaco (Diara) signals PgA lenoxBlack {Lissandra) to fall back",3090,0.7535946704529312
[27;/5] Infernal Shaco $HECO (Diana): dont risk it for the bisquit,3090,0.6093488603442591
[27:16] OMGBulbash (Fiora): Wv - Js,3090,0.36899415315284917
136 499,3090,0.9699005474652975
87 52 18,3090,0.9992325319808127
[27.04] Inferrial Shaco (Diata) signals to be careful,3120,0.6571555142236327
"[27,06] Infernal Shaco (Dizra) signals PgA lenoxBlack (Lissandra) to fall back",3120,0.6917524027296698
[27:|5] Irifernal Shaco $HECO (Diana); dont risk it for the bisquit,3120,0.4554422373120541
[27:16] OMGBulbash (Fiora : Js,3120,0.7614906417054237
[27.28] OMGBulbash (Fiora) has shurdown Mette er MILF (Ezreal) and claimed,3120,0.5955568578063819
~heir bouncy! (Team Gojd; 300G),3120,0.6132532854968021
[27;30] Enemy <earu has scored an acel,3120,0.22980633409196943
[27.J0] Infernal Shaco #HECO (Diana): nice,3120,0.600991778249421
9900 95,3120,0.19243125857767426
[27.15] Inferrial Shaco #HFCO (Diana): dont risk it for the bisquit,3150,0.4766096169310895
[27;16] OMGBulbash (Fiora): Wv 3s,3150,0.5964600050864314
"[27.28] OMGBulbash (Fiora) has shutdown Ieige =r"" [LF (Ezreal) and claimed",3150,0.15951700634114094
cheir bounty! (Team Gold: JOOG),3150,0.8156948067539743
[27.30] Enerry _atfl has scored an acel,3150,0.16740718608100133
[27;30] Infernal Shaco #HECD (Diara): nice,3150,0.40049419174014683
[27;37] Inferrial Shaco #HECO (Diana): we got raped,3150,0.4421827486458277
[27:46] Infernal Shaco (Diaral Jata the way,3150,0.5514819580707137
900 100,3150,0.5491980658807956
11.27 25*,3150,0.8497197622257155
[27.30] Infernal Shaco $HECO (Diana): nice,3180,0.7606172508589375
"[27,37] Infernal Shaco $HECO (Diana); A got rapcd",3180,0.4062727375814334
"[27,46] Infernal Shaco (Diana) on the way",3180,0.8686938634293639
[27.48] Infernal Shaco (Diana) has targeted IICEMAN - (Vi),3180,0.8139873867201008
[27.49] PgA lenoxBlack (Lissandra): towers owers,3180,0.8674873550938841
"[27,52] Infernal Shaco (Diana) has claimed |ICEMAN (Vij's bounty"" (Tcam Gold;",3180,0.4753763719228107
[27.53] PgA lenoxBlack (Lissandra}: we are winning,3180,0.8678204012978679
gor 18 095,3180,0.5022258154148772
140 499,3180,0.9018565016176365
92 53,3180,0.9999965439619205
1.28 35*,3180,0.6697959126283091
[27.46] Infernal Shaco (Diana) on the way,3210,0.9575594322884533
[27.48] Infernal Shaco (Diana) has targeted TICEMAN - (Vi),3210,0.6735302119174826
[27.49] PgA lenoxBlack (Lissandra); TowerS towers,3210,0.5133144862682423
"[27.52] Infernal Shaco (Diana) has claimed TICEMAN (Vi)""s bounty' (Team Gold:",3210,0.6295056268429471
IS0G,3210,0.2852745056152344
"[27,53] PgA lenoxBlack (Lissandra); Lr are winning",3210,0.6289663534339691
"[28,04] Infernal Shaco $HECO (Diana); got 18 kills from 28",3210,0.8200036373329809
[28:/2] Infernal Shaco THECO Diana): we aint winning,3210,0.606859588457315
950*97,3210,0.688345031344018
[27.52] Infernal Shaco (Diana) has claimed | IICEMAN (Vi) s bountyl (Team Gold:,3240,0.45699635307979897
150G,3240,0.45629650354385376
"[27,53] PgA lenoxBlack (Lissandra); we are winning",3240,0.6985590880959605
[28.04] Infernal Shaco #HECO (Diana): got 18 kills from 28,3240,0.764628251285436
[28:/2] Infernal Shaco $HFCO (Diana): we aint winning,3240,0.5370668033837006
"[28,21] OMGBulbash Pisun (Fiora): this teemo",3240,0.6111822656248717
"[28,23] OMGBulbash Pisun (Fiora): titls me so bad",3240,0.5464145175194799
[28.29] OMGBulbash (Fipra) requests aid at the Inner Turret,3240,0.6365636417535829
950,3240,0.9932071986858779
[28.04] Infernal Shaco $HRCO (Diana): gor 18 kills from 28,3270,0.7638914651800846
[28;|2] Infernal Shaco $HECO (Diana); we aint winning,3270,0.6156949988491464
[28.23] OMGBulbash Pisun (Fiora): titls me so bad,3270,0.7207342848945171
[28.29] OMGBulbash (Fiora) requests aid at the Inner Turret,3270,0.7755820994952155
"[28,34] PgA lenoxBlack (Lissandra); Fiora Vayne Lissandra late game",3270,0.8803301967947624
"[28,35] StormX7 (Vayne): yezah",3270,0.5904720472031479
[28.37] StormX7 (Vayne): funny,3270,0.5620594788239325
1.28 35*6,3270,0.6921463906764984
[28.34] PgA lencx Black (Lissaridra): Ficra Vayne Lissandra lace gamre,3300,0.2942414394302807
[28.35] StormX7 (Vayne): yezah,3300,0.6579551497874115
28.37 StormX7 (Vayne): funny,3300,0.6194850397879093
28.54] Infernel shaco (Diana) on che way,3300,0.7889104855948076
28.55] Stcr BhnutomsFik,3300,0.521707467263955
28.55] Inferma Kea (Diara) on thc way,3300,0.38342464225931516
[28.56] Infernal Shaca (Diana) on the wa,3300,0.6792399187161723
[29.0 Srcrrixy (Vayner but i got kills,3300,0.7081012180370908
950*89,3300,0.4401016922341272
[29.0/] StormX7 (Vayne): but i got kills,3330,0.7549005898030992
[29.0/] Infernal Shaco (Diana) on the way,3330,0.6419330621141306
[29.03] ScormX7 (Vayne): and items Aga [enoxblack,3330,0.4085637380129281
29.09] OMGBulbash Pisun (Fiora} go5 |kill,3330,0.4608966310037739
[29.1 OMGBulbash Pisun (Fiora): icem,3330,0.7499032052684976
[29:| Infernal Shaco (Diana} signals that enemies are missing,3330,0.7838769721151639
[29:12] OMGBulbash Pisun (Fiora);,3330,0.6883575807256824
[29.13] PzA lenoxBlack (Lissandra): NO ZNHOYA ORRIA,3330,0.7872158978673479
0950 700,3330,0.2556439861998829
1.28 35*0,3330,0.6094695627689362
[29.09] OMGBulbash Pisun (Fiora): got kill,3360,0.6034631205929947
[29:|I] OMGBulbash Pisun (Fiora); item,3360,0.6796975942932056
[29:L Infernal Shaco (Diana) signals that enemies are Mssug,3360,0.43367967982264793
29.12] OMGBulbash Pisun (Fiora):,3360,0.7954734861847949
[29.13] PgA lenoxBlack (Lissandra): NO ZNHOYA ORRIA,3360,0.6354576680916033
[29.26] PgA lenoxBlack (Lissandra): no ZONHYA,3360,0.790094185365904
[29.27] StormX7 (Vayne) has tarzeted Ghoskoxns {Taeen,3360,0.18811080608402092
[29.28] ScormX7 (Vayne) signals -o be careful,3360,0.46101553440462756
950 700,3360,0.5129818391720716
CDrSUITT,3390,0.0576305730629196
[29.26] PgA lenoxBlack (Lissandra): no ZO,3390,0.6121208543706089
[29.27] StormX7 (Vayne) has targeted Ghc,3390,0.7590977095785836
[29.28] StormX7 (Vayne) signals to be care 400 500,3390,0.9241697370583005
29.3 Ghosttowas ( Teemo) on 4 killing,3390,0.7136942404496841
29.40] StormX7 (Vayne) on the way,3390,0.8029834753715728
29.40] PgA lenoxBlack (Lissandra): no Zhc,3390,0.8820879175956333
29.41] Infernal Shaco (Diana) signals that,3390,0.7850326943562739
[29.42] OMGBulbash Pisun (Ficra): XDXD 3,3390,0.2586525633174208
656,3390,0.9999628343142075
[29.31] Ghosttowa? (Teerto) on a killing spreel,3420,0.6222192252959531
[29.40] Stormx7 (Vayne) is on the way,3420,0.5347008001702378
[29.40] PgA lenoxBlack (Lissandra): no Zhonya Oria,3420,0.7825207342982614
29.4 Infernal Shaco (Diana) signals that enemies 4 missing,3420,0.6982324254974442
29.42] OMGBulbash Pisun (Ficra): XDXD,3420,0.7222316173581258
29.49] PgA lenoxBlack (Lissandra) signals that enernies are missing,3420,0.7195948508653027
"29,50] Infernal Shaco (Diana) is on the way",3420,0.8392009265683567
29.52] PgA lenoxBlack (Lissandra) requests aid &: the Inner Turrer,3420,0.552057003888797
[29.49] PgA lenoxBlack (Lissariura} siguals that eriernies missing,3450,0.5581878254377806
[29.50] Infernal Shaco (Diana} is on thc way,3450,0.5144101311822116
[29.52] PgA lenoxBlack (Lissandra) requests aid at the Inner Turret,3450,0.4588469522280631
[30.03] Infernal Shaco (Diana} on the way,3450,0.8274195320832185
[30.03] Infernal Shaco (Diana) on che way,3450,0.9247860669401778
[30.04] Infernal Shaco (Diana) on the way,3450,0.7694295912149655
[30.08] Thc encmy team has slain the Mountain Drakel,3450,0.7584925464019868
[30.16] OMGBulbash Pisun (Ficra): lucky,3450,0.905191359432686
'950 700,3450,0.24887061227977472
[30.2/] PgA leroxBlack (Lissaridra): Brum Exhaust,3480,0.4341454616288033
[30.2I] StormX7 (Vayne): can follow,3480,0.720865768417407
[30.21] Infernal Shaco (Diana) asking for assistance,3480,0.9505202441534527
[30.2I] PgA lenoxBlack (Lissandra): Braum Exhaust,3480,0.7520185789755567
[30.21] PgA lenoxBlack (Lissandra): Braum Exhaust,3480,0.8155589377810856
"[30,21] PgA lenoxBlack (Lissanidra): Braulir Exhaust ",3480,0.41302739192270227
[30.28] PgA lenoxBlack (Lissandra) has targeted FSyrralleio - (@raira),3480,0.24670644128862884
[30.30] Ghosttowas (Teeno) on a rampage?,3480,0.4845745022234765
4000 90,3480,0.40041636797566194
144 499,3480,0.9595406854001618
96 55,3480,0.9999391406964793
1.30 35*,3480,0.876689262224469
[30.2I] StormX7 (Vayrie): can follow,3510,0.7866602044208316
[30.2/] Infernal Shaco (Diana) asking for assistance,3510,0.6572692103937579
[30.21] PzA lenoxBlack (Lissandra): Braum Exhaust ,3510,0.8062735549407926
[30.2 PzA lenoxBlack (Lissandra): Braum Exhaust,3510,0.7456772475958906
[30.2 PgA lenoxBlack (Lissandra): Braum Exhaust,3510,0.9598872291192375
"30,28] PgA enoxBlack (Lissandra) has targeted FSerralheing - (Oriarina)",3510,0.47056738650236096
[30.30]= Ghouowns ( ecmo) on a rampagel,3510,0.4701985975776634
[30.44] Infernal Shaco (Diana) has targeted Ghosttows - (Teeno),3510,0.5861796321587452
1000 96,3510,0.6857868433333586
PEA lenoxBlack,3540,0.7312400909584906
[30.28] PgA lenoxBlack (Lissandia) has trgene Id Ma Wun_},3540,0.16046569666975904
"[30.30] Ghoste ""as {Tecrno) on a rampage:",3540,0.2616710907712663
[30.44] Inferrial Shaco (Diara) has 'argeted Gliova (ecio),3540,0.23594689233238153
[30.46] [All] StormX7 (Vayne}: 170 dmg on chalipi,3540,0.5268036239017871
[30.48] Infernal Shaco SHFCI Diana): WP,3540,0.6348169195321075
"[30,50] Inicrnal Shaco (Diara] i5 on the way",3540,0.493209825214696
"[30,52] Infernal Shaca (Djara) i5 on the way",3540,0.3906483642819178
[30.55] PzA lenoxBlack (Lissandra} has cerzeted #Sertalkeu:n - (Oriznma),3540,0.16699594164571008
1000 78,3540,0.8702607024245169
1.11 35*6,3540,0.8111108309258852
[30.44] Inferrial Shaco (Diania) has targeted Ghuguowas (Teeno},3570,0.4650227021844706
[30.46] [AlI] StormX7 (Vayne): 1170 dmb on a champi,3570,0.5116819316876953
[30.48] Infernal Shaco $HJCO (Dianal: Lad,3570,0.23021761286018594
[30.50] Infernal Shaco (Diana) on che way,3570,0.9468093617705844
[30.52] Infernal Shaco (Diana) on che way,3570,0.8580683976007477
[30.55] PgA lenoxBlack (Lissandra) has targeted FSerralheid - (Orianra),3570,0.2780886146315442
[31;07] OMGBulbash (Fiora) cn the way,3570,0.5419377711774787
"[31:1!] Infernal Shaco (Diana} l Ialling ^ spree""",3570,0.3893200597314217
10007 2,3570,0.9545990898536213
[30.52] Inferrial Shaco (Diana) is on the way,3600,0.9148383619327517
"[30,55] PgA lenoxBlack (Lissandra} has Largeted "" iri P",3600,0.09466549860713865
[3 I;07] OMGBulbash (Fiora) on the way,3600,0.804561325565724
[3 Infernal Shaco (Diana) is onra killing spreel,3600,0.6449644245756023
Raee StormX7 (Yayne) is on che Tt,3600,0.25666738216102336
[3/;23 Infcrnal Shaca (Diara) asking for assistance,3600,0.6291972090587657
[3 /;25] Infernal Shaco (Diara) asking for assistance,3600,0.7226308300455764
(I: StormX7 (Vayne) is on che way,3600,0.39911081563114503
"1000700,",3600,0.7444901245394382
96 155,3600,0.7184060930807271
1.30 35*0,3600,0.7464159429073334
[3/:23] Infernal Shaco (Diara) is asking for assistance,3630,0.6324031091247275
[3I;25] Infernal Shaco (Diara) is asking for assistance,3630,0.6039762938327743
[3I;3I] StormX7 (Vayne) on the way,3630,0.5872526719387835
[3:JI] StormX7 (Yayne) on the way,3630,0.5973801191598413
[31 35] Infernal Shaco SHFCO (Diana): ez ult,3630,0.6934551652085552
[3I;39] Infernal Shaco (Diana): Ezreal - Respawning in Zls,3630,0.6004721958629139
[3 I;39] Infernal Shaco (Diana); Ezreal Respawning in 2Os,3630,0.5396352863530279
1I:39] Infernal Shaco (Diana): Ezreal - Respawning in 2Os,3630,0.5141070643820604
1000100,3630,0.9515998129057659
144 607,3630,0.9999336871917688
676,3630,0.9999984170133134
[3I.47] Infernal Shiaco (Diana) is on the way,3660,0.18311235977849558
[3 / 4 Ghosuiss {Tecrra) unstoppable:,3660,0.4502757499424047
[3 [ 47] Inlcrnal Shaco (Diara) on the way,3660,0.4872930507535245
[3I:48] Infernal Shaco (Diana) on the way,3660,0.8600171800117746
[3[ 5I] Infernal Shaco (Diana) on the way,3660,0.6023147134800031
[3[;52] StormX7 (Vayne} purchased Oracle Alteration,3660,0.5659427932829696
[3 [;52] Infcrnal Shaco (Diara) on the way,3660,0.7144021333431444
[31.58] StormX7 (Vayne): buy pinks,3660,0.5538895936160891
10001 00,3660,0.5256078701872876
1.30 35*6,3660,0.8106175661087036
439,3660,0.9999247193336487
[31.47] Infernal Shaco (Diara) is on che way,3690,0.5870980205807347
[3| 48] Infernal Shaco (Diana) on the way,3690,0.7738287510212601
[3/.5/] Infernal Shaco (Diana) is on the way,3690,0.5559629814069944
[31.52] StormX7 (Vayne) purchased Oracle Alteration,3690,0.5756706301967454
[31.52] Infernal Shaco (Diana) is on che way,3690,0.844428768460739
[3|;58] StormX7 (Vaync); buy pinks,3690,0.30012832846892584
[32.0/] princeoftromso (Morgana) signals to be careful,3690,0.5743285817738444
[32.15] Infernal Shaco (Diana) is on che way,3690,0.7235180515284813
1000,3690,0.9814493656158447
7 1.30 35*0,3690,0.652166259382966
[31.52] StormnX7 (Vayrie) purchased Oracle Alteration,3720,0.5678512194541137
[31;52] Infernal Shaco (Diana} on the way,3720,0.8409868862055361
[31.58] ScormX7 (Vayne}: buy pinks,3720,0.6927122280966426
[32.01] princeoftromso (Morgana) signals to be careful,3720,0.737558193067707
[32415] Infernal Shaco (Diania) on che way,3720,0.578975858363628
[32.21] Infernal Shaco (Diana) has shutdown Ghosttowas (Tecmo) arid claimed,3720,0.48135860486801757
their bounty' (Team Gold; 450G;,3720,0.42810467215386305
[32.23] Infernal Shaco (Diana) signals to be careful,3720,0.7620512925269414
[342B]infernal Shaco (Diania} signals to be €reful,3750,0.1413034893549438
[37.37] StormX7 (Vayne) has tarzeted MelleeeMF. (Exreal),3750,0.04869200997687265
[239] Infernal Shaco (Diana) is unstoppablel,3750,0.9785073357185937
[32.42] StormX7 (Vayne) is on the way,3750,0.8334562847751593
[32.42] ScormX7 (Vayne} on the way,3750,0.5965931222459031
[32.43] StormX7 (Vayne) on thc way,3750,0.5975426766515114
[32.45] StormX7 (Vayne) on thc way,3750,0.6630228147274572
[32.46] ScormX7 (Vayne) Oi the way,3750,0.5339155341906422
4000 7 2,3750,0.5798516118746508
[32.42] StoruX7 ( ayne} on che way,3780,0.6860312418953747
[32.42] StorX7 (Vayne) is on the way,3780,0.6083166415690736
[32.43] Storix (Yaync) on the way,3780,0.6797233151011506
[32.45] Stormx7 (Vayne} is on che way,3780,0.46832943675477173
[32.46] StoriX? (Vayne) is on che way,3780,0.4083532015020169
"[32,52] Infernal Shaca #HECO Dana cant do More",3780,0.5258908637052858
"[33,00] Iruehal Shaco (Diara) i5 on the way",3780,0.31507152341932915
[33.00] StormX7 (Vayne) is Tle che way,3780,0.46438926901928906
1000 0,3780,0.8962326198165034
144 675,3780,0.9999876802503365
659,3780,0.9999671703013475
[32.45] StormX7 (Vayne) is on che way,3810,0.733498902977127
[32.46] StormX7 (Vayne) on the way,3810,0.8622713302545093
"[32,52] Infernal Shaco #HECO (Diara); cant do morc",3810,0.5715642180958052
[33.00] Infernal Shaco (Diana) on the way,3810,0.8814155238063947
33.00] StormX? (Vayne is on che way,3810,0.8106284989846301
"33,0 Infernal Shaco (Diara) on the way",3810,0.8344182525156923
"33,04 Infernal Shaco $HECO Diana): am full build",3810,0.8431163638588425
[33.13 Infernal Shaco (Diana) on the way,3810,0.9562474959914946
[33.00] StormX7 (Vayne) is on the way,3840,0.9051745141175864
[33.01] Infernal Shaco (Diana) is on the way,3840,0.6205923844960196
[33.04] Infernal Shaco $HJCO (Diana}: am full build,3840,0.8054887900707666
[33.13] Infernal Shaco (Diana) on the way,3840,0.8288307262791285
[33.25] Infernal Shaco (Diana) signals that enemies are missing,3840,0.8934299938555144
[33.25] PgA lenoxBlack (Lissandra) signals that enemies are missing,3840,0.8286999496099817
[33.27] Infernal Shaco (Diana) is on the way,3840,0.9581460733506308
[33.29] Infernal Shaco (Diana) has targeted FSerralheirO - (Orianna),3840,0.5713388285496117
1000700 ,3840,0.5903952670009641
[33.13] Inferrial Shaco (Diaria) is on the Aaa,3870,0.3234097319421779
[33.27] Infernal Shaco (Diana) is on che way,3870,0.7331685738360804
[33.29] Infernal Shaco (Diana) has targeted FSeralkeiro - (Oranna),3870,0.5044940818254693
[33.3I] Infernal Shaco (Diana) has targeted ! CEMAN . (Vi),3870,0.36021303194766896
[33.44] princeoftromso (Morgana) has claimed Ghasttowa; (Tecmo) $ bountyl,3870,0.645202823050605
(Team Gola: 150G),3870,0.5943758948101159
1000 84,3870,0.5830070696816723
1.30 457,3870,0.5435341621471987
princeoftronso,3900,0.4642748882120465
CT,3900,0.22900251180069658
[33.27] Inferrial Shaco (Diaria} on che way,3900,0.6895308600791383
[33.29] Infernal Shaco (Diana) has targeted FSepaleir - (Orarina},3900,0.3363564140266889
[33.3I] Infernal Shaco (Diana) has targeted | CEMAN - (VI),3900,0.4425118997227807
[33.44] princeoftromso (Morgana) has claimed Ghosttowas (Teemo) $ bcunty',3900,0.6101518738042828
(Team Gola: I50G,3900,0.6515168404673175
[33.5I] StormX7 (Vayne) on thc way,3900,0.6002095898889732
"[33,52] StormX7 (Vayne) is on the way",3900,0.7472993111001031
[33.56] Infernal Shaco (Diana) cominating ,3900,0.7696391834211397
1.30 45*,3900,0.7205446342274319
[34.07] PgA lenoxBlack (Lissandia): dat engage from myself,3930,0.6191349798252137
[34.07] Infernal Shaco (Diana) has targeted the Baron Nastior,3930,0.6868549430844082
[34.09] Infernal Shaco (Diana) asking for assistance,3930,0.914947577505064
[34.11] OMGBulbash Pisun (Ficra): facking,3930,0.7262642427799255
[34.1 I] StormX7 (Vayne) on the way,3930,0.6117797865121475
[34.12] OMGBulbash (Fiora} has targeted -he Baron Nashor,3930,0.6335568907785525
[34.14] Infernal Shaco (Diana) asking for assistance,3930,0.8548886929584276
[34.14] StormX7 (Vayne) asking for assisrance,3930,0.6880475699662152
princeottronso 1000,3930,0.817982834381731
mnm,3930,0.12730828986550777
[34.14] StormX? (Vayne) is asking for assistance,3960,0.5920999355513954
[34.20] Infernal Shaco (Diana) asking for assistance,3960,0.8364743239177665
[34.21] Infernal Shaco (Diana) asking for assistance,3960,0.8863938131916427
[34.22] Infernal Shaco (Diana) asking for assistance,3960,0.9417674102517891
[34.25] PzA lenoxBlack (Lissandra); care EZRAEL ULT,3960,0.8842849526847884
[34.29] Infernal Shaco (Diana) has shin Baron Nashor!,3960,0.9281518752593166
1000798,3960,0.5809794577272284
184 729,3960,0.9648586809635162
84 43,3960,0.9999009829009732
[34.25] PgA lenoxBlack (Lissandra): care EZRAEL ULT,3990,0.8159413158870601
[34.29] Infernal Shaco (Diana) has slain Baron Nashor!,3990,0.7449901509886393
[34.36] Ally team has scoredan acel,3990,0.7909826249040032
[34.36] OMGBulbash Pisun (Fiora); nicee,3990,0.9340150303598722
[34.38] [All] StormX/ (Vayne) XD,3990,0.37895292607116093
[34.45] ScormXz (Viyne) in the way,3990,0.4966308752321465
[34.45] StormX7 (Vayne) on che way,4020,0.8130209297611892
[34.46] Infernal Shaco (Diana) has targeted the Inner Turret,4020,0.8290609719981837
[34.46] OMGBulbash (Fiora) has targeted the Inner Turret,4020,0.7078008623147674
[34.47] ScormX7 (Vayne) asking for assistance,4020,0.7991721760194016
[34.48] OMGBulbash (Fiora) has targered che Inner Turrer,4020,0.7518778000560478
[34.49] StormX7 (Vayne) has targeted the Inner Turret,4020,0.8253281224827396
[34.49] Stormx7 (Vayne} has targeted the Inner Turret,4020,0.5850596058494988
[34.56] Infernal Shaco (Diana)  the way,4020,0.5590062221176785
[34.46] Infernal Shaco (Diana) has cargeted the Inner Turret,4050,0.40096442468756677
[34.46] OMGBulbash (Fiora) has targeted the Inner Turrei,4050,0.8380824322436762
[34.47] StormX7 (Vayne) asking for assistance Moonfall,4050,0.7314521335635678
[34.48] OMGBulbash (Fiora) has targeted the Inner Turrai 70 Mana,4050,0.6597535641922192
[34.49] StormX7 (Vayne) has targered the Inner Turrer Reveals and drav,4050,0.5790196967640812
"[34.56] Infernal Shaco (Diana) on the way sccond:,",4050,0.6761368088197443
[35.16] Infernal Shaco (Diana) asking for assistance,4050,0.9098447684134761
Inicmnal Shaco Shaco,4080,0.40495282215761214
Tetttnnren,4080,0.0006200963204958205
[34.49] StormX7 (Vayne) has targeted the Inner Turrec,4110,0.7492636985500645
[34.56] Infernal Shaco (Diana) on the way,4110,0.810610560216477
[35.17] OMGBulbash (Fiora) on the way,4110,0.9091417644912805
[35.3I] Infernal Shaco (Diana) has rargeted | ICEMAN - (Vi),4110,0.49591945899281265
[35.32] Infernal Shaco (Diana) has targeted |IICEMAN = (Vi),4110,0.3880830250966839
"[35.40] Infernal Shaco (Diana) legendary""",4110,0.7122825729479079
[35.44] Infernal Shaco (Diana) on the way,4110,0.9225449735799272
1000 Pic,4110,0.4703611538957113
[35.16] Infernal Shaco (Diatk} is asking foj assistarce,4140,0.2940611390618775
[35.17] OMGBulbash (Ficra) i5 en thc way,4140,0.3510980594344269
[35.3/] Infernal Shaco (Diana) has targeted (CENAR I: ( ,4140,0.22815357739656777
[35.32] Infernal Shaco (Diana) has targeted IIICEMAN - (vi),4140,0.6160231277857572
[35.40] Infernal Shaco (Diana) is legendary,4140,0.7983206926366008
[35.44] Infernal Shaco (Diana) is on the way,4140,0.856862125706202
[35.5/] OMGBulbash (Fiora); R . 135,4140,0.5881484864350716
[35.54] Infernal Shaco (Diana) is Tl che way,4140,0.5805653564216259
1000 10,4140,0.7256128684488568
[35.3/] Inferrial Shaco (Diana) kas targeted 1xCea  ,4170,0.24711691962545818
[35.32] Infernal Shaco (Diana) fas targeted Ku,4170,0.3534552072754554
[35.40] Infernal Shaco (Diana) legencary,4170,0.7488789337533984
[35.44] Infernal Shaco (Diana) is on che way,4170,0.6239285892712915
[35.51] OMGBulbash (Ficra): R 13s,4170,0.794416897676685
[35.54] Inferra] Shaca (Dianeads ontthe way,4170,0.24449417104181026
[36.12] OMGBulbash (Fiora} has treeted che Ilihillitan} @cual,4170,0.05557199174528686
